VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,7/2/2021 6:19,7/2/2021 6:31,N,5,75,142,1,3.04,11.29,0,0,1.53,0,,0.3,15.87,1,1,2.75
2,7/2/2021 6:58,7/2/2021 7:15,N,1,33,138,1,11.07,30.5,0,0.5,10,0,,0.3,41.3,1,1,0
2,7/2/2021 6:21,7/2/2021 6:28,N,1,74,236,1,1.81,8,0,0.5,2.2,0,,0.3,11,1,1,0
2,7/2/2021 6:48,7/2/2021 6:50,N,1,41,43,1,0.78,4.5,0,0.5,5,0,,0.3,10.3,1,1,0
2,7/2/2021 6:36,7/2/2021 7:10,N,1,49,197,1,11.89,38,0,0.5,0,0,,0.3,38.8,1,1,0
1,7/2/2021 6:31,7/2/2021 6:39,N,1,74,75,1,1.6,7.5,0,0.5,0,0,,0.3,8.3,1,1,0
1,7/2/2021 6:42,7/2/2021 6:46,N,1,75,42,1,1.9,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,7/2/2021 6:12,7/2/2021 6:52,N,1,86,35,1,15.42,46,0,0.5,0,2.45,,0.3,49.25,1,1,0
2,7/2/2021 6:53,7/2/2021 7:15,N,1,35,197,1,6.45,22,0,0.5,0,0,,0.3,22.8,1,1,0
2,7/2/2021 7:00,7/2/2021 7:20,N,1,74,140,1,3.21,14.5,0,0.5,0,0,,0.3,18.05,2,1,2.75
1,7/2/2021 6:42,7/2/2021 6:47,N,1,41,151,1,1.6,7,0,0.5,2.3,0,,0.3,10.1,1,1,0
2,7/2/2021 7:03,7/2/2021 7:15,N,1,75,186,1,4,13.5,0,0.5,0.08,0,,0.3,17.13,1,1,2.75
2,7/2/2021 6:28,7/2/2021 6:34,N,1,74,74,1,1.1,6,0,0.5,1.36,0,,0.3,8.16,1,1,0
2,7/2/2021 6:56,7/2/2021 7:17,N,1,41,138,1,7.72,23,0,0.5,6.07,6.55,,0.3,36.42,1,1,0
2,7/2/2021 7:39,7/2/2021 7:42,N,1,74,74,1,0.81,4.5,0,0.5,1.06,0,,0.3,6.36,1,1,0
2,7/2/2021 7:26,7/2/2021 7:26,N,1,42,42,1,0,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,7/2/2021 7:50,7/2/2021 7:56,N,1,41,24,1,1,6,0,0.5,1,0,,0.3,7.8,1,1,0
1,7/2/2021 7:09,7/2/2021 7:40,N,1,78,163,1,0,24.2,0,0.5,0,0,,0.3,25,1,1,0
2,7/2/2021 7:33,7/2/2021 8:39,N,1,39,48,1,16.95,57.5,0,0.5,0,6.55,,0.3,64.85,1,1,0
2,7/2/2021 7:28,7/2/2021 7:34,N,1,42,168,1,1.22,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
2,7/2/2021 7:16,7/2/2021 7:23,N,1,42,75,1,2.29,8.5,0,0.5,1.5,0,,0.3,10.8,1,1,0
2,7/2/2021 7:09,7/2/2021 7:22,N,1,74,75,1,1.41,9.5,0,0.5,2.2,0,,0.3,12.5,1,1,0
2,7/2/2021 7:32,7/2/2021 7:47,N,1,74,162,1,3.56,13.5,0,0.5,4.26,0,,0.3,21.31,1,1,2.75
2,7/2/2021 7:42,7/2/2021 7:53,N,1,75,166,1,2.15,10,0,0.5,2.16,0,,0.3,12.96,1,1,0
1,7/2/2021 7:09,7/2/2021 7:25,N,5,37,211,1,3.7,32,0,0,0,0,,0.3,32.3,1,1,0
2,7/2/2021 7:58,7/2/2021 8:07,N,1,74,166,1,1.37,8,0,0.5,0,0,,0.3,8.8,2,1,0
1,7/2/2021 7:32,7/2/2021 8:01,N,1,49,186,1,0,24.2,0,0.5,0,0,,0.3,25,1,1,0
2,7/2/2021 7:55,7/2/2021 8:01,N,1,41,75,6,0.95,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,7/2/2021 7:49,7/2/2021 7:56,N,1,74,166,1,1.78,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,7/2/2021 7:39,7/2/2021 7:46,N,1,75,162,1,1.92,8,0,0.5,2.31,0,,0.3,13.86,1,1,2.75
2,7/2/2021 7:13,7/2/2021 7:55,N,1,197,220,1,21.34,59,0,0.5,0,9.55,,0.3,69.35,1,1,0
2,7/2/2021 7:17,7/2/2021 7:49,N,1,215,86,1,9.64,32.5,0,0.5,0,0,,0.3,33.3,2,1,0
2,7/2/2021 7:50,7/2/2021 7:54,N,1,74,74,1,0.65,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
1,7/2/2021 7:59,7/2/2021 8:19,N,1,119,143,1,0,22.2,0,0.5,0,0,,0.3,23,1,1,0
2,7/2/2021 7:16,7/2/2021 7:41,N,1,75,254,1,12,34,0,0.5,0,0,,0.3,34.8,2,1,0
2,7/2/2021 7:27,7/2/2021 7:42,N,1,166,168,1,2.51,12.5,0,0.5,0,0,,0.3,13.3,2,1,0
2,7/2/2021 7:55,7/2/2021 8:08,N,1,42,161,1,5.95,18,0,0.5,0,0,,0.3,21.55,1,1,2.75
2,7/2/2021 7:13,7/2/2021 7:24,N,1,7,226,1,4.91,15.5,0,0.5,0,0,,0.3,16.3,2,1,0
1,7/2/2021 7:39,7/2/2021 7:58,N,1,119,159,1,0,16.2,0,0.5,0,0,,0.3,17,1,1,0
1,7/2/2021 7:08,7/2/2021 7:18,N,1,74,75,1,1.7,8.5,0,0.5,1.85,0,,0.3,11.15,1,1,0
1,7/2/2021 7:36,7/2/2021 7:46,N,1,74,151,1,2,9.5,0,0.5,2.05,0,,0.3,12.35,1,1,0
1,7/2/2021 7:55,7/2/2021 7:58,N,1,75,75,1,0.4,4,0,0.5,0,0,,0.3,4.8,4,1,0
1,7/2/2021 7:20,7/2/2021 7:34,N,1,74,140,1,3.7,14.5,2.75,0.5,0,0,,0.3,18.05,2,1,2.75
1,7/2/2021 7:56,7/2/2021 8:05,N,1,75,166,1,1.3,8,0,0.5,0,0,,0.3,8.8,2,1,0
1,7/2/2021 7:24,7/2/2021 7:56,N,1,76,175,1,0,28.2,0,0.5,0,0,,0.3,29,1,1,0
2,7/2/2021 7:29,7/2/2021 7:48,N,1,52,140,1,8.4,25,0,0.5,0,0,,0.3,28.55,2,1,2.75
2,7/2/2021 7:51,7/2/2021 8:32,N,1,75,137,1,4.78,16,0,0.5,0,0,,0.3,19.55,2,1,2.75
2,7/2/2021 7:51,7/2/2021 8:05,N,1,130,121,1,1.97,10.5,0,0.5,2,0,,0.3,13.3,1,1,0
2,7/2/2021 7:21,7/2/2021 8:42,N,1,130,61,1,13.34,61.5,0,0.5,0,0,,0.3,62.3,1,1,0
2,7/2/2021 8:00,7/2/2021 8:08,N,1,41,41,1,0.82,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,7/2/2021 7:29,7/2/2021 7:37,N,1,75,168,6,2.19,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,7/2/2021 7:51,7/2/2021 7:57,N,1,74,43,6,1.29,6.5,0,0.5,1.1,0,,0.3,8.4,1,1,0
1,7/2/2021 7:34,7/2/2021 7:41,N,1,61,225,1,1.6,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,7/2/2021 7:07,7/2/2021 7:14,N,1,74,75,1,1.57,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
2,7/2/2021 7:20,7/2/2021 7:28,N,1,74,43,1,1.41,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
2,7/2/2021 7:38,7/2/2021 7:57,N,1,74,244,1,3.44,15,0,0.5,3.16,0,,0.3,18.96,1,1,0
2,7/2/2021 7:14,7/2/2021 7:19,N,1,74,42,1,0.89,5.5,0,0.5,1.26,0,,0.3,7.56,1,1,0
2,7/2/2021 7:33,7/2/2021 7:44,N,1,74,69,1,2.16,10,0,0.5,2.16,0,,0.3,12.96,1,1,0
1,7/2/2021 7:02,7/2/2021 7:12,N,1,74,237,1,3.6,12,2.75,0.5,3.1,0,,0.3,18.65,1,1,2.75
1,7/2/2021 7:43,7/2/2021 7:49,N,1,74,74,1,1.1,6,0,0.5,1.35,0,,0.3,8.15,1,1,0
2,7/2/2021 7:07,7/2/2021 7:14,N,1,74,43,1,1.39,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
2,7/2/2021 7:44,7/2/2021 7:58,N,1,74,163,1,3.65,13,0,0.5,0,0,,0.3,16.55,2,1,2.75
2,7/2/2021 7:45,7/2/2021 7:55,N,1,74,75,1,1.58,8,0,0.5,1.76,0,,0.3,10.56,1,1,0
2,7/2/2021 7:58,7/2/2021 8:01,N,1,75,41,1,0.52,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,7/2/2021 7:42,7/2/2021 7:53,N,1,75,162,1,3.14,11.5,0,0.5,2,0,,0.3,17.05,1,1,2.75
1,7/2/2021 7:58,7/2/2021 8:06,N,1,244,243,1,1.8,8.5,0,0.5,1,0,,0.3,10.3,1,1,0
1,7/2/2021 7:01,7/2/2021 7:02,N,1,77,77,2,0,2.5,0,0.5,0,0,,0.3,3.3,3,1,0
2,7/2/2021 7:36,7/2/2021 7:46,N,1,166,43,1,2.35,9.5,0,0.5,0,0,,0.3,10.3,1,1,0
2,7/2/2021 7:49,7/2/2021 7:56,N,1,236,141,1,2.02,8.5,0,0.5,3.01,0,,0.3,15.06,1,1,2.75
2,7/2/2021 8:04,7/2/2021 8:13,N,1,152,74,1,1.59,8.5,0,0.5,1.86,0,,0.3,11.16,1,1,0
2,7/2/2021 7:21,7/2/2021 7:36,N,1,7,129,1,1.9,11,0,0.5,0,0,,0.3,11.8,2,1,0
1,7/2/2021 7:49,7/2/2021 8:04,N,1,60,159,1,0,10.2,0,0.5,0,0,,0.3,11,1,1,0
2,7/2/2021 7:03,7/2/2021 7:17,N,1,121,122,1,2.87,12.5,0,0.5,0,0,,0.3,13.3,2,1,0
2,7/2/2021 7:34,7/2/2021 7:45,N,1,130,130,1,2.21,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
2,7/2/2021 7:52,7/2/2021 8:03,N,1,130,191,1,2.32,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,7/2/2021 6:59,7/2/2021 7:09,N,1,74,151,1,1.74,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
2,7/2/2021 7:25,7/2/2021 7:31,N,1,74,41,1,0.95,6,0,0.5,1.7,0,,0.3,8.5,1,1,0
2,7/2/2021 7:46,7/2/2021 7:55,N,1,74,24,1,1.74,8.5,0,0.5,2.79,0,,0.3,12.09,1,1,0
2,7/2/2021 7:56,7/2/2021 8:20,N,1,74,158,2,12.01,34.5,0,0.5,7.61,0,,0.3,45.66,1,1,2.75
1,7/2/2021 7:13,7/2/2021 7:15,N,5,129,129,0,0.3,0,0,0,0,0,,0,0,3,2,0
1,7/2/2021 7:16,7/2/2021 7:18,Y,5,129,207,0,0.2,50,0,0,0,0,,0,50,1,2,0
2,7/2/2021 7:32,7/2/2021 7:44,N,1,116,74,1,2.56,11.5,0,0.5,0,0,,0.3,12.3,1,1,0
2,7/2/2021 8:22,7/2/2021 8:40,N,1,7,135,1,8.03,24.5,0,0.5,0,0,,0.3,25.3,2,1,0
2,7/2/2021 8:30,7/2/2021 8:34,N,1,116,116,1,0.53,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,7/2/2021 8:58,7/2/2021 9:14,N,1,42,238,1,3.82,14.5,0,0.5,3.61,0,,0.3,21.66,1,1,2.75
2,7/2/2021 8:03,7/2/2021 8:07,N,1,166,238,1,1.02,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,7/2/2021 8:19,7/2/2021 8:19,N,1,166,166,1,0.01,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,7/2/2021 8:46,7/2/2021 9:09,N,1,41,159,1,3.73,17,0,0.5,0,0,,0.3,17.8,2,1,0
1,7/2/2021 8:52,7/2/2021 9:02,N,1,74,75,1,1.7,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,7/2/2021 8:42,7/2/2021 9:04,N,1,43,244,1,4.4,18,0,0.5,4.7,0,,0.3,23.5,1,1,0
2,7/2/2021 8:57,7/2/2021 9:34,N,1,145,265,2,25.37,66,0,0.5,0,0,,0.3,66.8,1,1,0
2,7/2/2021 9:01,7/2/2021 9:12,N,1,75,263,1,1.41,8.5,0,0.5,1.5,0,,0.3,13.55,1,1,2.75
2,7/2/2021 8:17,7/2/2021 8:27,N,1,42,75,1,2.24,9.5,0,0.5,0.7,0,,0.3,11,1,1,0
2,7/2/2021 8:32,7/2/2021 8:36,N,1,75,74,1,1.33,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,7/2/2021 8:37,7/2/2021 8:50,N,1,74,237,1,2.63,10.5,0,0.5,1.4,0,,0.3,15.45,1,1,2.75
2,7/2/2021 8:31,7/2/2021 9:01,N,1,33,163,1,7.75,26,0,0.5,5.91,0,,0.3,35.46,1,1,2.75
2,7/2/2021 8:48,7/2/2021 8:57,N,1,166,244,1,2.68,10.5,0,0.5,1,0,,0.3,12.3,1,1,0
2,7/2/2021 8:58,7/2/2021 9:10,N,1,74,43,1,2.28,9.5,0,0.5,0,0,,0.3,13.05,2,1,2.75
2,7/2/2021 8:10,7/2/2021 8:22,N,1,75,141,1,2.83,11,0,0.5,0,0,,0.3,14.55,1,1,2.75
1,7/2/2021 8:18,7/2/2021 8:48,N,5,36,137,2,5.8,29.7,0,0,0,0,,0.3,30,2,1,0
2,7/2/2021 8:12,7/2/2021 8:25,N,1,74,142,1,3.59,12.5,0,0.5,2.5,0,,0.3,18.55,1,1,2.75
2,7/2/2021 8:34,7/2/2021 8:49,N,1,166,246,2,5.54,17.5,0,0.5,2.1,0,,0.3,23.15,1,1,2.75
2,7/2/2021 8:53,7/2/2021 9:19,N,1,41,79,1,6.42,23,0,0.5,4,0,,0.3,30.55,1,1,2.75
2,7/2/2021 8:10,7/2/2021 9:10,N,1,61,25,1,5.1,36.5,0,0.5,0,0,,0.3,37.3,1,1,0
1,7/2/2021 8:43,7/2/2021 9:16,N,1,14,256,1,0,24.2,0,0.5,0,0,,0.3,25,1,1,0
2,7/2/2021 8:33,7/2/2021 8:40,N,1,74,75,1,1.42,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
2,7/2/2021 8:41,7/2/2021 8:54,N,1,130,138,1,7.59,22,0,0.5,4.56,0,,0.3,27.36,1,1,0
2,7/2/2021 8:44,7/2/2021 9:02,N,1,236,234,1,3.85,15,0,0.5,3.71,0,,0.3,22.26,1,1,2.75
2,7/2/2021 8:05,7/2/2021 8:40,N,1,41,107,1,7.56,27,0,0.5,0,0,,0.3,30.55,2,1,2.75
2,7/2/2021 8:01,7/2/2021 8:14,N,1,75,138,1,7.5,21,0,0.5,5.67,6.55,,0.3,34.02,1,1,0
2,7/2/2021 7:59,7/2/2021 8:20,N,1,166,243,1,4.9,18,0,0.5,2,0,,0.3,20.8,1,1,0
2,7/2/2021 8:34,7/2/2021 8:57,N,1,116,234,1,7.54,24.5,0,0.5,5.61,0,,0.3,33.66,1,1,2.75
2,7/2/2021 8:49,7/2/2021 8:53,N,1,41,41,1,0.84,5,0,0.5,0,0,,0.3,5.8,1,1,0
2,7/2/2021 9:01,7/2/2021 9:15,N,1,42,263,1,2.82,11.5,0,0.5,3.01,0,,0.3,18.06,1,1,2.75
2,7/2/2021 7:57,7/2/2021 8:05,N,1,74,233,1,3.84,12,0,0.5,0,0,,0.3,15.55,2,1,2.75
2,7/2/2021 8:51,7/2/2021 9:00,N,1,75,237,1,2.65,9.5,0,0.5,0,0,,0.3,13.05,1,1,2.75
1,7/2/2021 8:41,7/2/2021 8:56,N,1,116,142,1,0,16.2,0,0.5,0,0,,0.3,17,1,1,0
2,7/2/2021 8:10,7/2/2021 9:13,N,5,129,249,1,10.29,21.45,0,0.5,0,0,,0.3,25,2,1,2.75
2,7/2/2021 8:59,7/2/2021 9:09,N,1,65,45,1,2.27,10.5,0,0.5,0,0,,0.3,14.05,2,1,2.75
2,7/2/2021 8:42,7/2/2021 9:08,N,1,7,45,1,8.42,26.5,0,0.5,7.51,0,,0.3,37.56,1,1,2.75
2,7/2/2021 8:25,7/2/2021 8:31,N,1,41,42,1,0.9,6,0,0.5,0,0,,0.3,6.8,1,1,0
2,7/2/2021 8:37,7/2/2021 8:57,N,1,42,233,1,6.75,20.5,0,0.5,7.22,0,,0.3,31.27,1,1,2.75
2,7/2/2021 8:18,7/2/2021 8:32,N,1,41,164,1,4.13,14,0,0.5,3.51,0,,0.3,21.06,1,1,2.75
1,7/2/2021 8:06,7/2/2021 8:35,N,1,74,242,1,7.9,27,0,0.5,5.56,0,,0.3,33.36,1,1,0
2,7/2/2021 8:45,7/2/2021 8:59,N,1,42,42,1,2.93,12,0,0.5,2.56,0,,0.3,15.36,1,1,0
2,7/2/2021 6:37,7/2/2021 7:04,N,1,97,130,2,13.87,39.5,0,0.5,0,0,,0.3,40.3,2,1,0
1,7/2/2021 8:07,7/2/2021 8:11,N,1,166,238,1,0.9,5,2.75,0.5,0,0,,0.3,8.55,2,1,2.75
2,7/2/2021 8:02,7/2/2021 8:19,N,1,7,170,1,4.5,16,0,0.5,0,0,,0.3,19.55,2,1,2.75
1,7/2/2021 8:12,7/2/2021 8:36,N,1,131,72,1,0,24.2,0,0.5,0,0,,0.3,25,1,1,0
1,7/2/2021 8:54,7/2/2021 9:15,N,1,76,188,1,0,15.2,0,0.5,0,0,,0.3,16,1,1,0
1,7/2/2021 8:13,7/2/2021 8:47,N,1,95,22,1,16.9,48.5,0,0.5,5,0,,0.3,54.3,1,1,0
2,7/2/2021 8:15,7/2/2021 8:19,N,1,74,41,1,0.52,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,7/2/2021 8:34,7/2/2021 8:47,N,1,74,74,1,0.88,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,7/2/2021 8:29,7/2/2021 8:49,N,1,82,179,1,3.65,15,0,0.5,0,0,,0.3,15.8,2,1,0
2,7/2/2021 8:15,7/2/2021 9:23,N,1,145,173,1,8.32,49.5,0,0.5,0,0,,0.3,50.3,1,1,0
1,7/2/2021 8:38,7/2/2021 8:45,N,1,166,238,1,1.6,7,2.75,0.5,1.5,0,,0.3,12.05,1,1,2.75
2,7/2/2021 8:44,7/2/2021 9:24,N,1,61,146,1,7.66,32,0,0.5,0,0,,0.3,32.8,1,1,0
2,7/2/2021 8:12,7/2/2021 8:18,N,1,75,238,1,1.22,6.5,0,0.5,0,0,,0.3,10.05,2,1,2.75
2,7/2/2021 8:59,7/2/2021 9:09,N,1,42,24,2,2.33,10,0,0.5,1,0,,0.3,11.8,1,1,0
2,7/2/2021 7:53,7/2/2021 8:02,N,1,74,75,1,1.57,7.5,0,0.5,2.08,0,,0.3,10.38,1,1,0
2,7/2/2021 8:24,7/2/2021 8:31,N,1,74,75,1,1.4,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,7/2/2021 8:31,7/2/2021 10:22,N,1,89,213,2,21.9,87,0,0.5,0,0,,0.3,87.8,1,1,0
2,7/2/2021 8:15,7/2/2021 8:26,N,1,74,236,6,1.84,9,0,0.5,0,0,,0.3,12.55,2,1,2.75
2,7/2/2021 8:32,7/2/2021 8:42,N,1,75,141,6,2.41,10,0,0.5,2,0,,0.3,15.55,1,1,2.75
1,7/2/2021 8:31,7/2/2021 8:43,N,1,225,76,1,1.9,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
1,7/2/2021 8:48,7/2/2021 9:02,N,1,76,77,1,2.8,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,7/2/2021 8:10,7/2/2021 8:23,N,1,33,162,1,6.37,19,0,0.5,6.76,0,,0.3,29.31,1,1,2.75
2,7/2/2021 8:32,7/2/2021 8:47,N,1,74,239,1,3.01,13,0,0.5,3.31,0,,0.3,19.86,1,1,2.75
2,7/2/2021 8:19,7/2/2021 8:30,N,1,43,74,1,1.77,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
2,7/2/2021 8:42,7/2/2021 8:54,N,1,74,75,1,1.61,9,0,0.5,0,0,,0.3,9.8,2,1,0
1,7/2/2021 8:07,7/2/2021 8:33,N,1,39,14,1,0,35.2,0,0.5,0,0,,0.3,36,1,1,0
2,7/2/2021 8:58,7/2/2021 9:09,N,1,74,116,1,1.74,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
2,7/2/2021 8:03,7/2/2021 8:59,N,1,197,97,1,16.47,52.5,0,0.5,0,0,,0.3,53.3,1,1,0
2,7/2/2021 8:38,7/2/2021 8:59,N,1,41,68,1,6.23,21,0,0.5,4.91,0,,0.3,29.46,1,1,2.75
1,7/2/2021 8:11,7/2/2021 8:18,N,1,74,43,1,1.5,7,0,0.5,1.95,0,,0.3,9.75,1,1,0
1,7/2/2021 8:26,7/2/2021 8:31,N,1,74,75,1,1.4,6.5,0,0.5,1.2,0,,0.3,8.5,1,1,0
1,7/2/2021 8:34,7/2/2021 8:41,N,1,75,41,1,1.3,6.5,0,0.5,1.8,0,,0.3,9.1,1,1,0
2,7/2/2021 8:22,7/2/2021 8:30,N,1,7,145,1,1.65,7.5,0,0.5,2.08,0,,0.3,10.38,1,1,0
2,7/2/2021 8:32,7/2/2021 8:40,N,1,74,75,1,1.45,7.5,0,0.5,2.08,0,,0.3,10.38,1,1,0
2,7/2/2021 8:44,7/2/2021 9:00,N,1,75,246,1,4.87,17.5,0,0.5,4.21,0,,0.3,25.26,1,1,2.75
2,7/2/2021 8:23,7/2/2021 8:36,N,1,74,116,1,2.35,11,0,0.5,2.36,0,,0.3,14.16,1,1,0
2,7/2/2021 8:41,7/2/2021 8:43,N,1,42,41,1,1.03,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,7/2/2021 8:52,7/2/2021 8:58,N,1,74,75,1,1.34,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
2,7/2/2021 8:03,7/2/2021 8:10,N,1,41,74,1,0.79,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,7/2/2021 8:34,7/2/2021 8:42,N,1,74,42,1,1.48,8,0,0.5,0,0,,0.3,8.8,2,1,0
1,7/2/2021 8:17,7/2/2021 8:38,N,1,116,162,1,6.9,22,2.75,0.5,5.1,0,,0.3,30.65,1,1,2.75
2,7/2/2021 8:31,7/2/2021 8:42,N,1,244,238,1,4.78,15.5,0,0.5,2.5,0,,0.3,21.55,1,1,2.75
2,7/2/2021 8:49,7/2/2021 9:01,N,1,166,74,1,2.22,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
1,7/2/2021 8:07,7/2/2021 8:17,N,1,41,236,1,2.6,10,2.75,0.5,3,0,,0.3,16.55,1,1,2.75
1,7/2/2021 8:24,7/2/2021 9:02,N,1,205,137,1,0,35.2,0,0.5,0,0,,0.3,36,1,1,0
2,7/2/2021 8:29,7/2/2021 8:33,N,1,74,75,1,1.13,5.5,0,0.5,2,0,,0.3,8.3,1,1,0
2,7/2/2021 8:40,7/2/2021 9:36,N,1,213,108,1,28.61,80,0,0.5,0,6.55,,0.3,87.35,1,1,0
2,7/2/2021 9:01,7/2/2021 9:17,N,1,127,75,1,7.75,24,0,0.5,5.51,0,,0.3,33.06,1,1,2.75
2,7/2/2021 8:01,7/2/2021 8:19,N,1,116,168,1,2.39,13,0,0.5,2.76,0,,0.3,16.56,1,1,0
2,7/2/2021 8:45,7/2/2021 9:05,N,1,116,75,1,4.26,17.5,0,0.5,4.21,0,,0.3,25.26,1,1,2.75
1,7/2/2021 8:15,7/2/2021 8:35,N,1,159,182,1,0,15.2,0,0.5,0,0,,0.3,16,1,1,0
2,7/2/2021 8:31,7/2/2021 8:38,N,1,122,191,1,1.58,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,7/2/2021 8:47,7/2/2021 8:55,N,1,130,130,1,1.67,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,7/2/2021 8:15,7/2/2021 8:24,N,1,74,75,1,1.56,8,0,0.5,1.76,0,,0.3,10.56,1,1,0
2,7/2/2021 8:31,7/2/2021 8:44,N,1,74,43,1,2.63,11,0,0.5,2.91,0,,0.3,17.46,1,1,2.75
2,7/2/2021 8:46,7/2/2021 9:13,N,1,42,164,1,5.49,20.5,0,0.5,2,0,,0.3,26.05,1,1,2.75
2,7/2/2021 8:34,7/2/2021 8:36,N,1,116,116,1,0.41,4,0,0.5,2,0,,0.3,6.8,1,1,0
2,7/2/2021 9:12,7/2/2021 9:32,N,1,202,13,1,8.34,26,0,0.5,0,0,,0.3,29.55,2,1,2.75
2,7/2/2021 9:28,7/2/2021 9:33,N,1,116,244,1,0.79,5.5,0,0.5,1.26,0,,0.3,7.56,1,1,0
2,7/2/2021 9:58,7/2/2021 10:35,N,1,49,229,1,8.17,31,0,0.5,0,0,,0.3,31.8,1,1,0
2,7/2/2021 9:00,7/2/2021 9:22,N,1,152,161,1,5.35,18.5,0,0.5,5.51,0,,0.3,27.56,1,1,2.75
2,7/2/2021 9:58,7/2/2021 10:26,N,1,74,230,1,6.44,24,0,0.5,0,0,,0.3,27.55,2,1,2.75
2,7/2/2021 9:36,7/2/2021 9:49,N,1,43,237,1,2.29,10.5,0,0.5,1.5,0,,0.3,15.55,1,1,2.75
2,7/2/2021 9:17,7/2/2021 9:28,N,1,177,17,1,2.03,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
2,7/2/2021 9:13,7/2/2021 10:58,N,1,18,18,1,6.24,59,0,0.5,10,0,,0.3,69.8,1,1,0
2,7/2/2021 9:19,7/2/2021 9:26,N,1,116,42,1,1.14,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
2,7/2/2021 9:33,7/2/2021 9:51,N,1,42,232,1,8.66,25.5,0,0.5,0,0,,0.3,29.05,2,1,2.75
1,7/2/2021 9:51,7/2/2021 10:20,N,1,243,161,1,0,24.2,0,0.5,0,0,,0.3,25,1,1,0
2,7/2/2021 9:40,7/2/2021 10:16,N,1,265,35,1,17.11,50,0,0.5,0,0,,0.3,50.8,1,1,0
2,7/2/2021 9:26,7/2/2021 9:30,N,1,74,42,1,0.64,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,7/2/2021 9:53,7/2/2021 9:54,N,1,42,247,1,0.32,3.5,0,0.5,0,0,,0.3,4.3,2,1,0
2,7/2/2021 9:22,7/2/2021 9:27,N,1,75,262,1,1.21,6,0,0.5,0,0,,0.3,9.55,1,1,2.75
2,7/2/2021 9:12,7/2/2021 9:38,N,1,127,121,1,16.12,43.5,0,0.5,5,6.55,,0.3,55.85,1,1,0
2,7/2/2021 9:57,7/2/2021 10:40,N,1,147,232,1,11.01,39.5,0,0.5,0,6.55,,0.3,46.85,1,1,0
2,7/2/2021 9:28,7/2/2021 9:34,N,1,74,41,1,1.09,6,0,0.5,0.2,0,,0.3,7,1,1,0
1,7/2/2021 9:14,7/2/2021 9:17,N,1,75,74,1,0.7,4.5,0,0.5,0,0,,0.3,5.3,1,1,0
1,7/2/2021 9:30,7/2/2021 10:01,N,1,43,17,1,9.3,31.5,2.75,0.5,0,0,,0.3,35.05,2,1,2.75
2,7/2/2021 9:16,7/2/2021 9:27,N,1,74,75,1,1.72,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,7/2/2021 9:30,7/2/2021 9:36,N,1,75,236,1,1.25,6.5,0,0.5,2.01,0,,0.3,12.06,1,1,2.75
2,7/2/2021 9:26,7/2/2021 9:39,N,1,116,244,2,1.82,10.5,0,0.5,2.26,0,,0.3,13.56,1,1,0
2,7/2/2021 10:08,7/2/2021 10:34,N,1,7,185,1,9.48,29.5,0,0.5,7.37,6.55,,0.3,44.22,1,1,0
